run_id,block_id,sequence_index,measurement_index,timestamp,timestamp_ns,checkpoint,variant,fixture,raw_elapsed_ns,parses,ns_per_parse,cpu_affinity,control_candidate_role
p1-v2-primary-3716b0b-retry,block-003,293,7,2026-08-22T16:21:43.467907+00:00,1787415703467926582,H4,O1,tiny_05_string,45175599,10000,4517.5599,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,294,7,2026-08-22T16:21:43.512733+00:00,1787415703512750306,H5,O1,tiny_05_string,44766295,10000,4476.6295,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,295,8,2026-08-22T16:21:43.556226+00:00,1787415703556244297,H4,O1,tiny_05_string,43429541,10000,4342.9541,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,296,8,2026-08-22T16:21:43.557553+00:00,1787415703557566976,C,O2,tiny_05_string,1273601,10000,127.3601,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-004,297,9,2026-08-22T16:21:43.558702+00:00,1787415703558714428,C,O2,tiny_05_string,1102803,10000,110.2803,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-004,298,9,2026-08-22T16:21:43.600143+00:00,1787415703600160575,H4,O1,tiny_05_string,41384838,10000,4138.4838,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,299,8,2026-08-22T16:21:43.643109+00:00,1787415703643127052,H5,O1,tiny_05_string,42909557,10000,4290.9557,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,300,9,2026-08-22T16:21:43.684675+00:00,1787415703684693715,H5,O1,tiny_05_string,41507935,10000,4150.7935,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,301,10,2026-08-22T16:21:43.686125+00:00,1787415703686143483,C,O2,tiny_05_string,1378399,10000,137.8399,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-005,302,11,2026-08-22T16:21:43.687408+00:00,1787415703687425333,C,O2,tiny_05_string,1229821,10000,122.9821,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-005,303,10,2026-08-22T16:21:43.729177+00:00,1787415703729195335,H4,O1,tiny_05_string,41670894,10000,4167.0894,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,304,10,2026-08-22T16:21:43.770599+00:00,1787415703770616772,H5,O1,tiny_05_string,41364127,10000,4136.4127,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,305,11,2026-08-22T16:21:43.813206+00:00,1787415703813223719,H5,O1,tiny_05_string,42549129,10000,4254.9129,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,306,11,2026-08-22T16:21:43.855550+00:00,1787415703855568342,H4,O1,tiny_05_string,42280754,10000,4228.0754,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,307,12,2026-08-22T16:21:43.857231+00:00,1787415703857246616,C,O2,tiny_05_string,1615814,10000,161.5814,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-006,308,12,2026-08-22T16:21:43.901063+00:00,1787415703901080275,H4,O1,tiny_05_string,43771900,10000,4377.19,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,309,12,2026-08-22T16:21:43.942649+00:00,1787415703942667209,H5,O1,tiny_05_string,41530685,10000,4153.0685,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,310,13,2026-08-22T16:21:43.984297+00:00,1787415703984315412,H5,O1,tiny_05_string,41592343,10000,4159.2343,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,311,13,2026-08-22T16:21:44.025506+00:00,1787415704025524281,H4,O1,tiny_05_string,41150680,10000,4115.068,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,312,13,2026-08-22T16:21:44.026827+00:00,1787415704026840951,C,O2,tiny_05_string,1268581,10000,126.8581,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-007,313,14,2026-08-22T16:21:44.075165+00:00,1787415704075186750,H4,O1,tiny_05_string,48277080,10000,4827.708,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,314,14,2026-08-22T16:21:44.120418+00:00,1787415704120436713,H5,O1,tiny_05_string,45189733,10000,4518.9733,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,315,15,2026-08-22T16:21:44.162486+00:00,1787415704162508229,H5,O1,tiny_05_string,41968229,10000,4196.8229,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,316,15,2026-08-22T16:21:44.205468+00:00,1787415704205485743,H4,O1,tiny_05_string,42919845,10000,4291.9845,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,317,14,2026-08-22T16:21:44.206805+00:00,1787415704206819242,C,O2,tiny_05_string,1278760,10000,127.876,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-007,318,15,2026-08-22T16:21:44.207999+00:00,1787415704208012074,C,O2,tiny_05_string,1119502,10000,111.9502,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,319,16,2026-08-22T16:21:44.253491+00:00,1787415704253508231,H5,O1,tiny_05_string,45435538,10000,4543.5538,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,320,17,2026-08-22T16:21:44.294659+00:00,1787415704294676372,H5,O1,tiny_05_string,41110472,10000,4111.0472,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,321,16,2026-08-22T16:21:44.335989+00:00,1787415704336008551,H4,O1,tiny_05_string,41268159,10000,4126.8159,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,322,16,2026-08-22T16:21:44.337419+00:00,1787415704337432318,C,O2,tiny_05_string,1373799,10000,137.3799,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,323,17,2026-08-22T16:21:44.338649+00:00,1787415704338663869,C,O2,tiny_05_string,1182332,10000,118.2332,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,324,17,2026-08-22T16:21:44.380281+00:00,1787415704380301422,H4,O1,tiny_05_string,41578284,10000,4157.8284,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,325,18,2026-08-22T16:21:44.425043+00:00,1787415704425061167,H5,O1,tiny_05_string,44656486,10000,4465.6486,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,326,18,2026-08-22T16:21:44.466775+00:00,1787415704466792939,H4,O1,tiny_05_string,41671253,10000,4167.1253,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,327,18,2026-08-22T16:21:44.468202+00:00,1787415704468216637,C,O2,tiny_05_string,1368609,10000,136.8609,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-009,328,19,2026-08-22T16:21:44.469637+00:00,1787415704469651645,C,O2,tiny_05_string,1376989,10000,137.6989,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-009,329,19,2026-08-22T16:21:44.511864+00:00,1787415704511893409,H4,O1,tiny_05_string,42150245,10000,4215.0245,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,330,19,2026-08-22T16:21:44.555237+00:00,1787415704555255036,H5,O1,tiny_05_string,43252898,10000,4325.2898,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,331,20,2026-08-22T16:21:44.598595+00:00,1787415704598613118,H4,O1,tiny_05_string,43296303,10000,4329.6303,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,332,20,2026-08-22T16:21:44.600006+00:00,1787415704600022330,C,O2,tiny_05_string,1318820,10000,131.882,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-010,333,21,2026-08-22T16:21:44.601244+00:00,1787415704601257611,C,O2,tiny_05_string,1187372,10000,118.7372,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-010,334,21,2026-08-22T16:21:44.642926+00:00,1787415704642944084,H4,O1,tiny_05_string,41629684,10000,4162.9684,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,335,20,2026-08-22T16:21:44.685912+00:00,1787415704685930926,H5,O1,tiny_05_string,42929263,10000,4292.9263,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,336,21,2026-08-22T16:21:44.728614+00:00,1787415704728632543,H5,O1,tiny_05_string,42642718,10000,4264.2718,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,337,22,2026-08-22T16:21:44.729958+00:00,1787415704729972502,C,O2,tiny_05_string,1280370,10000,128.037,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-011,338,23,2026-08-22T16:21:44.731172+00:00,1787415704731184223,C,O2,tiny_05_string,1161522,10000,116.1522,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-011,339,22,2026-08-22T16:21:44.772944+00:00,1787415704772962284,H4,O1,tiny_05_string,41698962,10000,4169.8962,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,340,22,2026-08-22T16:21:44.815854+00:00,1787415704815873657,H5,O1,tiny_05_string,42851054,10000,4285.1054,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,341,23,2026-08-22T16:21:44.859809+00:00,1787415704859827205,H5,O1,tiny_05_string,43866958,10000,4386.6958,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,342,23,2026-08-22T16:21:44.901466+00:00,1787415704901484657,H4,O1,tiny_05_string,41600804,10000,4160.0804,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,343,24,2026-08-22T16:21:44.902814+00:00,1787415704902827946,C,O2,tiny_05_string,1286510,10000,128.651,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-012,344,24,2026-08-22T16:21:44.945618+00:00,1787415704945635982,H4,O1,tiny_05_string,42751677,10000,4275.1677,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,345,24,2026-08-22T16:21:44.986976+00:00,1787415704986994970,H5,O1,tiny_05_string,41301109,10000,4130.1109,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,346,25,2026-08-22T16:21:45.028522+00:00,1787415705028541665,H5,O1,tiny_05_string,41486746,10000,4148.6746,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,347,25,2026-08-22T16:21:45.069812+00:00,1787415705069829354,H4,O1,tiny_05_string,41231489,10000,4123.1489,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,348,25,2026-08-22T16:21:45.071104+00:00,1787415705071116674,C,O2,tiny_05_string,1232551,10000,123.2551,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-013,349,26,2026-08-22T16:21:45.113233+00:00,1787415705113250710,H4,O1,tiny_05_string,42072456,10000,4207.2456,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,350,26,2026-08-22T16:21:45.157865+00:00,1787415705157885647,H5,O1,tiny_05_string,44576487,10000,4457.6487,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,351,27,2026-08-22T16:21:45.200077+00:00,1787415705200095872,H5,O1,tiny_05_string,42118067,10000,4211.8067,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,352,27,2026-08-22T16:21:45.243889+00:00,1787415705243908121,H4,O1,tiny_05_string,43754130,10000,4375.413,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,353,26,2026-08-22T16:21:45.245212+00:00,1787415705245226641,C,O2,tiny_05_string,1267041,10000,126.7041,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-013,354,27,2026-08-22T16:21:45.246428+00:00,1787415705246442792,C,O2,tiny_05_string,1163622,10000,116.3622,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,355,28,2026-08-22T16:21:45.291702+00:00,1787415705291719809,H5,O1,tiny_05_string,45216747,10000,4521.6747,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,356,29,2026-08-22T16:21:45.334584+00:00,1787415705334603103,H5,O1,tiny_05_string,42823885,10000,4282.3885,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,357,28,2026-08-22T16:21:45.377501+00:00,1787415705377518616,H4,O1,tiny_05_string,42859534,10000,4285.9534,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,358,28,2026-08-22T16:21:45.378839+00:00,1787415705378852186,C,O2,tiny_05_string,1276740,10000,127.674,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,359,29,2026-08-22T16:21:45.380043+00:00,1787415705380054777,C,O2,tiny_05_string,1158502,10000,115.8502,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,360,29,2026-08-22T16:21:45.423985+00:00,1787415705424003599,H4,O1,tiny_05_string,43893983,10000,4389.3983,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,361,0,2026-08-22T16:21:48.051456+00:00,1787415708051470913,C,O2,tiny_06_bool_null,1519326,10000,151.9326,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-000,362,0,2026-08-22T16:21:48.180109+00:00,1787415708180126525,H4,O1,tiny_06_bool_null,128599283,10000,12859.9283,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,363,0,2026-08-22T16:21:48.306977+00:00,1787415708306995436,H5,O1,tiny_06_bool_null,126809891,10000,12680.9891,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,364,1,2026-08-22T16:21:48.435247+00:00,1787415708435265433,H5,O1,tiny_06_bool_null,128212659,10000,12821.2659,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,365,1,2026-08-22T16:21:48.569160+00:00,1787415708569178924,H4,O1,tiny_06_bool_null,133849242,10000,13384.9242,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,366,1,2026-08-22T16:21:48.570883+00:00,1787415708570899038,C,O2,tiny_06_bool_null,1665434,10000,166.5434,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-001,367,2,2026-08-22T16:21:48.702476+00:00,1787415708702493593,H4,O1,tiny_06_bool_null,131529297,10000,13152.9297,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,368,2,2026-08-22T16:21:48.829846+00:00,1787415708829863765,H5,O1,tiny_06_bool_null,127305073,10000,12730.5073,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,369,3,2026-08-22T16:21:48.958386+00:00,1787415708958405700,H5,O1,tiny_06_bool_null,128482545,10000,12848.2545,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,370,3,2026-08-22T16:21:49.091831+00:00,1787415709091850388,H4,O1,tiny_06_bool_null,133384140,10000,13338.414,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,371,2,2026-08-22T16:21:49.093427+00:00,1787415709093440534,C,O2,tiny_06_bool_null,1539686,10000,153.9686,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-001,372,3,2026-08-22T16:21:49.094945+00:00,1787415709094958320,C,O2,tiny_06_bool_null,1469737,10000,146.9737,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,373,4,2026-08-22T16:21:49.226134+00:00,1787415709226494717,H5,O1,tiny_06_bool_null,130837177,10000,13083.7177,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,374,5,2026-08-22T16:21:49.355581+00:00,1787415709355599722,H5,O1,tiny_06_bool_null,129031076,10000,12903.1076,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,375,4,2026-08-22T16:21:49.482938+00:00,1787415709482955374,H4,O1,tiny_06_bool_null,127297673,10000,12729.7673,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,376,4,2026-08-22T16:21:49.484574+00:00,1787415709484587289,C,O2,tiny_06_bool_null,1583416,10000,158.3416,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,377,5,2026-08-22T16:21:49.486071+00:00,1787415709486086156,C,O2,tiny_06_bool_null,1424758,10000,142.4758,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,378,5,2026-08-22T16:21:49.617060+00:00,1787415709617078051,H4,O1,tiny_06_bool_null,130927766,10000,13092.7766,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,379,6,2026-08-22T16:21:49.745775+00:00,1787415709745792324,H5,O1,tiny_06_bool_null,128651053,10000,12865.1053,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,380,6,2026-08-22T16:21:49.875299+00:00,1787415709875316862,H4,O1,tiny_06_bool_null,129466300,10000,12946.63,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,381,6,2026-08-22T16:21:49.876898+00:00,1787415709876911517,C,O2,tiny_06_bool_null,1544626,10000,154.4626,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-003,382,7,2026-08-22T16:21:49.878327+00:00,1787415709878338355,C,O2,tiny_06_bool_null,1384949,10000,138.4949,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-003,383,7,2026-08-22T16:21:50.004782+00:00,1787415710004800241,H4,O1,tiny_06_bool_null,126406347,10000,12640.6347,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,384,7,2026-08-22T16:21:50.134189+00:00,1787415710134207341,H5,O1,tiny_06_bool_null,129347471,10000,12934.7471,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,385,8,2026-08-22T16:21:50.266731+00:00,1787415710266751208,H4,O1,tiny_06_bool_null,132473478,10000,13247.3478,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,386,8,2026-08-22T16:21:50.268480+00:00,1787415710268493661,C,O2,tiny_06_bool_null,1686824,10000,168.6824,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-004,387,9,2026-08-22T16:21:50.270158+00:00,1787415710270175315,C,O2,tiny_06_bool_null,1627265,10000,162.7265,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-004,388,9,2026-08-22T16:21:50.403224+00:00,1787415710403241364,H4,O1,tiny_06_bool_null,132971991,10000,13297.1991,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,389,8,2026-08-22T16:21:50.532157+00:00,1787415710532213771,H5,O1,tiny_06_bool_null,128877308,10000,12887.7308,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,390,9,2026-08-22T16:21:50.665987+00:00,1787415710666005182,H5,O1,tiny_06_bool_null,133728992,10000,13372.8992,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,391,10,2026-08-22T16:21:50.667596+00:00,1787415710667609057,C,O2,tiny_06_bool_null,1549696,10000,154.9696,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-005,392,11,2026-08-22T16:21:50.669063+00:00,1787415710669076295,C,O2,tiny_06_bool_null,1420798,10000,142.0798,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-005,393,10,2026-08-22T16:21:50.796465+00:00,1787415710796482466,H4,O1,tiny_06_bool_null,127351632,10000,12735.1632,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,394,10,2026-08-22T16:21:50.923501+00:00,1787415710923518043,H5,O1,tiny_06_bool_null,126978758,10000,12697.8758,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,395,11,2026-08-22T16:21:51.050973+00:00,1787415711050990944,H5,O1,tiny_06_bool_null,127415342,10000,12741.5342,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,396,11,2026-08-22T16:21:51.181220+00:00,1787415711181242401,H4,O1,tiny_06_bool_null,130182868,10000,13018.2868,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,397,12,2026-08-22T16:21:51.183183+00:00,1787415711183199171,C,O2,tiny_06_bool_null,1893810,10000,189.381,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-006,398,12,2026-08-22T16:21:51.310255+00:00,1787415711310273868,H4,O1,tiny_06_bool_null,127017137,10000,12701.7137,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,399,12,2026-08-22T16:21:51.439223+00:00,1787415711439241765,H5,O1,tiny_06_bool_null,128909829,10000,12890.9829,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,400,13,2026-08-22T16:21:51.578585+00:00,1787415711578605570,H5,O1,tiny_06_bool_null,139298536,10000,13929.8536,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,401,13,2026-08-22T16:21:51.712649+00:00,1787415711712667243,H4,O1,tiny_06_bool_null,134004184,10000,13400.4184,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,402,13,2026-08-22T16:21:51.714325+00:00,1787415711714342497,C,O2,tiny_06_bool_null,1572546,10000,157.2546,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-007,403,14,2026-08-22T16:21:51.852529+00:00,1787415711852557812,H4,O1,tiny_06_bool_null,138122337,10000,13812.2337,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,404,14,2026-08-22T16:21:51.990590+00:00,1787415711990608562,H5,O1,tiny_06_bool_null,137983941,10000,13798.3941,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,405,15,2026-08-22T16:21:52.117676+00:00,1787415712117693319,H5,O1,tiny_06_bool_null,127027868,10000,12702.7868,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,406,15,2026-08-22T16:21:52.244486+00:00,1787415712244505100,H4,O1,tiny_06_bool_null,126753571,10000,12675.3571,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,407,14,2026-08-22T16:21:52.246022+00:00,1787415712246035906,C,O2,tiny_06_bool_null,1481277,10000,148.1277,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-007,408,15,2026-08-22T16:21:52.247522+00:00,1787415712247534892,C,O2,tiny_06_bool_null,1447147,10000,144.7147,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,409,16,2026-08-22T16:21:52.374961+00:00,1787415712374978403,H5,O1,tiny_06_bool_null,127382522,10000,12738.2522,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,410,17,2026-08-22T16:21:52.503901+00:00,1787415712503920007,H5,O1,tiny_06_bool_null,128875675,10000,12887.5675,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,411,16,2026-08-22T16:21:52.633872+00:00,1787415712633889513,H4,O1,tiny_06_bool_null,129911997,10000,12991.1997,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,412,16,2026-08-22T16:21:52.635516+00:00,1787415712635529388,C,O2,tiny_06_bool_null,1590655,10000,159.0655,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,413,17,2026-08-22T16:21:52.637090+00:00,1787415712637104403,C,O2,tiny_06_bool_null,1525686,10000,152.5686,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,414,17,2026-08-22T16:21:52.765292+00:00,1787415712765310952,H4,O1,tiny_06_bool_null,128148400,10000,12814.84,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,415,18,2026-08-22T16:21:52.894362+00:00,1787415712894379268,H5,O1,tiny_06_bool_null,128998508,10000,12899.8508,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,416,18,2026-08-22T16:21:53.024570+00:00,1787415713024588581,H4,O1,tiny_06_bool_null,130150383,10000,13015.0383,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,417,18,2026-08-22T16:21:53.026108+00:00,1787415713026121277,C,O2,tiny_06_bool_null,1484736,10000,148.4736,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-009,418,19,2026-08-22T16:21:53.027628+00:00,1787415713027640363,C,O2,tiny_06_bool_null,1466227,10000,146.6227,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-009,419,19,2026-08-22T16:21:53.159138+00:00,1787415713159156372,H4,O1,tiny_06_bool_null,131460470,10000,13146.047,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,420,19,2026-08-22T16:21:53.288680+00:00,1787415713288697195,H5,O1,tiny_06_bool_null,129484814,10000,12948.4814,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,421,20,2026-08-22T16:21:53.415475+00:00,1787415713415491996,H4,O1,tiny_06_bool_null,126731462,10000,12673.1462,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,422,20,2026-08-22T16:21:53.417050+00:00,1787415713417063422,C,O2,tiny_06_bool_null,1523306,10000,152.3306,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-010,423,21,2026-08-22T16:21:53.418558+00:00,1787415713418572398,C,O2,tiny_06_bool_null,1461327,10000,146.1327,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-010,424,21,2026-08-22T16:21:53.555191+00:00,1787415713555210277,H4,O1,tiny_06_bool_null,136577269,10000,13657.7269,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,425,20,2026-08-22T16:21:53.688072+00:00,1787415713688090653,H5,O1,tiny_06_bool_null,132821358,10000,13282.1358,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,426,21,2026-08-22T16:21:53.816659+00:00,1787415713816679807,H5,O1,tiny_06_bool_null,128528735,10000,12852.8735,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,427,22,2026-08-22T16:21:53.818296+00:00,1787415713818313312,C,O2,tiny_06_bool_null,1526376,10000,152.6376,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-011,428,23,2026-08-22T16:21:53.819812+00:00,1787415713819825438,C,O2,tiny_06_bool_null,1456587,10000,145.6587,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-011,429,22,2026-08-22T16:21:53.948109+00:00,1787415713948127656,H4,O1,tiny_06_bool_null,128245719,10000,12824.5719,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,430,22,2026-08-22T16:21:54.075559+00:00,1787415714075578667,H5,O1,tiny_06_bool_null,127385772,10000,12738.5772,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,431,23,2026-08-22T16:21:54.212791+00:00,1787415714212809727,H5,O1,tiny_06_bool_null,137173761,10000,13717.3761,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,432,23,2026-08-22T16:21:54.354277+00:00,1787415714354296700,H4,O1,tiny_06_bool_null,141424994,10000,14142.4994,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,433,24,2026-08-22T16:21:54.355945+00:00,1787415714355959594,C,O2,tiny_06_bool_null,1602055,10000,160.2055,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-012,434,24,2026-08-22T16:21:54.485078+00:00,1787415714485096798,H4,O1,tiny_06_bool_null,129078375,10000,12907.8375,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,435,24,2026-08-22T16:21:54.612590+00:00,1787415714612607809,H5,O1,tiny_06_bool_null,127454412,10000,12745.4412,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,436,25,2026-08-22T16:21:54.743277+00:00,1787415714743294839,H5,O1,tiny_06_bool_null,130630741,10000,13063.0741,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,437,25,2026-08-22T16:21:54.876533+00:00,1787415714876550959,H4,O1,tiny_06_bool_null,133197201,10000,13319.7201,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,438,25,2026-08-22T16:21:54.878160+00:00,1787415714878173234,C,O2,tiny_06_bool_null,1564866,10000,156.4866,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-013,439,26,2026-08-22T16:21:55.005810+00:00,1787415715005826872,H4,O1,tiny_06_bool_null,127592539,10000,12759.2539,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,440,26,2026-08-22T16:21:55.136075+00:00,1787415715136098559,H5,O1,tiny_06_bool_null,130209848,10000,13020.9848,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,441,27,2026-08-22T16:21:55.266887+00:00,1787415715266904198,H5,O1,tiny_06_bool_null,130708880,10000,13070.888,taskset -c 0,candidate
