run_id,block_id,sequence_index,measurement_index,timestamp,timestamp_ns,checkpoint,variant,fixture,raw_elapsed_ns,parses,ns_per_parse,cpu_affinity,control_candidate_role
p1-v2-primary-3716b0b,block-004,299,8,2026-08-22T16:18:57.580575+00:00,1787415537580597027,H5,O1,tiny_05_string,48013798,10000,4801.3798,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,300,9,2026-08-22T16:18:57.628966+00:00,1787415537628983821,H5,O1,tiny_05_string,48325835,10000,4832.5835,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,301,10,2026-08-22T16:18:57.630402+00:00,1787415537630417039,C,O2,tiny_05_string,1374179,10000,137.4179,taskset -c 0,control
p1-v2-primary-3716b0b,block-005,302,11,2026-08-22T16:18:57.631735+00:00,1787415537631748828,C,O2,tiny_05_string,1282220,10000,128.222,taskset -c 0,control
p1-v2-primary-3716b0b,block-005,303,10,2026-08-22T16:18:57.674884+00:00,1787415537674901142,H4,O1,tiny_05_string,43098075,10000,4309.8075,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,304,10,2026-08-22T16:18:57.729228+00:00,1787415537729252425,H5,O1,tiny_05_string,54278344,10000,5427.8344,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,305,11,2026-08-22T16:18:57.777267+00:00,1787415537777287204,H5,O1,tiny_05_string,47966610,10000,4796.661,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,306,11,2026-08-22T16:18:57.824623+00:00,1787415537824641998,H4,O1,tiny_05_string,47285825,10000,4728.5825,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,307,12,2026-08-22T16:18:57.826111+00:00,1787415537826127695,C,O2,tiny_05_string,1422878,10000,142.2878,taskset -c 0,control
p1-v2-primary-3716b0b,block-006,308,12,2026-08-22T16:18:57.873260+00:00,1787415537873278032,H4,O1,tiny_05_string,47085118,10000,4708.5118,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,309,12,2026-08-22T16:18:57.919358+00:00,1787415537919377220,H5,O1,tiny_05_string,46038509,10000,4603.8509,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,310,13,2026-08-22T16:18:57.962768+00:00,1787415537962785090,H5,O1,tiny_05_string,43349570,10000,4334.957,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,311,13,2026-08-22T16:18:58.007923+00:00,1787415538007941977,H4,O1,tiny_05_string,45099588,10000,4509.9588,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,312,13,2026-08-22T16:18:58.009472+00:00,1787415538009487174,C,O2,tiny_05_string,1491307,10000,149.1307,taskset -c 0,control
p1-v2-primary-3716b0b,block-007,313,14,2026-08-22T16:18:58.052505+00:00,1787415538052526428,H4,O1,tiny_05_string,42909637,10000,4290.9637,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,314,14,2026-08-22T16:18:58.217287+00:00,1787415538217306404,H5,O1,tiny_05_string,164719647,10000,16471.9647,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,315,15,2026-08-22T16:18:58.272698+00:00,1787415538272722570,H5,O1,tiny_05_string,55342437,10000,5534.2437,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,316,15,2026-08-22T16:18:58.319271+00:00,1787415538319291781,H4,O1,tiny_05_string,46498982,10000,4649.8982,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,317,14,2026-08-22T16:18:58.321234+00:00,1787415538321254201,C,O2,tiny_05_string,1894521,10000,189.4521,taskset -c 0,control
p1-v2-primary-3716b0b,block-007,318,15,2026-08-22T16:18:58.323046+00:00,1787415538323067264,C,O2,tiny_05_string,1737564,10000,173.7564,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,319,16,2026-08-22T16:18:58.369808+00:00,1787415538369848882,H5,O1,tiny_05_string,46656400,10000,4665.64,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,320,17,2026-08-22T16:18:58.422231+00:00,1787415538422260781,H5,O1,tiny_05_string,52309451,10000,5230.9451,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,321,16,2026-08-22T16:18:58.473522+00:00,1787415538473555134,H4,O1,tiny_05_string,51183794,10000,5118.3794,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,322,16,2026-08-22T16:18:58.476321+00:00,1787415538476350681,C,O2,tiny_05_string,2694278,10000,269.4278,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,323,17,2026-08-22T16:18:58.478892+00:00,1787415538478919052,C,O2,tiny_05_string,2474142,10000,247.4142,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,324,17,2026-08-22T16:18:58.536813+00:00,1787415538536840070,H4,O1,tiny_05_string,57832679,10000,5783.2679,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,325,18,2026-08-22T16:18:58.589702+00:00,1787415538589724755,H5,O1,tiny_05_string,52803047,10000,5280.3047,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,326,18,2026-08-22T16:18:58.634021+00:00,1787415538634046550,H4,O1,tiny_05_string,44246606,10000,4424.6606,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,327,18,2026-08-22T16:18:58.635749+00:00,1787415538635765744,C,O2,tiny_05_string,1650184,10000,165.0184,taskset -c 0,control
p1-v2-primary-3716b0b,block-009,328,19,2026-08-22T16:18:58.638054+00:00,1787415538638074909,C,O2,tiny_05_string,2236746,10000,223.6746,taskset -c 0,control
p1-v2-primary-3716b0b,block-009,329,19,2026-08-22T16:18:58.690628+00:00,1787415538690653918,H4,O1,tiny_05_string,52498761,10000,5249.8761,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,330,19,2026-08-22T16:18:58.744577+00:00,1787415538744605406,H5,O1,tiny_05_string,53866919,10000,5386.6919,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,331,20,2026-08-22T16:18:58.795927+00:00,1787415538795960885,H4,O1,tiny_05_string,51247960,10000,5124.796,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,332,20,2026-08-22T16:18:58.798627+00:00,1787415538798654554,C,O2,tiny_05_string,2603001,10000,260.3001,taskset -c 0,control
p1-v2-primary-3716b0b,block-010,333,21,2026-08-22T16:18:58.801416+00:00,1787415538801444201,C,O2,tiny_05_string,2698558,10000,269.8558,taskset -c 0,control
p1-v2-primary-3716b0b,block-010,334,21,2026-08-22T16:18:58.848268+00:00,1787415538848285278,H4,O1,tiny_05_string,46776938,10000,4677.6938,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,335,20,2026-08-22T16:18:58.892665+00:00,1787415538892684687,H5,O1,tiny_05_string,44333270,10000,4433.327,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,336,21,2026-08-22T16:18:58.941659+00:00,1787415538941685822,H5,O1,tiny_05_string,48925916,10000,4892.5916,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,337,22,2026-08-22T16:18:58.943523+00:00,1787415538943542514,C,O2,tiny_05_string,1781563,10000,178.1563,taskset -c 0,control
p1-v2-primary-3716b0b,block-011,338,23,2026-08-22T16:18:58.945487+00:00,1787415538945507338,C,O2,tiny_05_string,1889635,10000,188.9635,taskset -c 0,control
p1-v2-primary-3716b0b,block-011,339,22,2026-08-22T16:18:58.992626+00:00,1787415538992647811,H4,O1,tiny_05_string,47072024,10000,4707.2024,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,340,22,2026-08-22T16:18:59.037898+00:00,1787415539037924122,H5,O1,tiny_05_string,45192102,10000,4519.2102,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,341,23,2026-08-22T16:18:59.081095+00:00,1787415539081113535,H5,O1,tiny_05_string,43083425,10000,4308.3425,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,342,23,2026-08-22T16:18:59.123784+00:00,1787415539123803195,H4,O1,tiny_05_string,42627101,10000,4262.7101,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,343,24,2026-08-22T16:18:59.125770+00:00,1787415539125791535,C,O2,tiny_05_string,1910251,10000,191.0251,taskset -c 0,control
p1-v2-primary-3716b0b,block-012,344,24,2026-08-22T16:18:59.170626+00:00,1787415539170651588,H4,O1,tiny_05_string,44780655,10000,4478.0655,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,345,24,2026-08-22T16:18:59.218045+00:00,1787415539218062565,H5,O1,tiny_05_string,47350747,10000,4735.0747,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,346,25,2026-08-22T16:18:59.262020+00:00,1787415539262038060,H5,O1,tiny_05_string,43913716,10000,4391.3716,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,347,25,2026-08-22T16:18:59.307377+00:00,1787415539307397820,H4,O1,tiny_05_string,45291701,10000,4529.1701,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,348,25,2026-08-22T16:18:59.309531+00:00,1787415539309551457,C,O2,tiny_05_string,2068919,10000,206.8919,taskset -c 0,control
p1-v2-primary-3716b0b,block-013,349,26,2026-08-22T16:18:59.356301+00:00,1787415539356318681,H4,O1,tiny_05_string,46701725,10000,4670.1725,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,350,26,2026-08-22T16:18:59.400757+00:00,1787415539400776923,H5,O1,tiny_05_string,44391773,10000,4439.1773,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,351,27,2026-08-22T16:18:59.444753+00:00,1787415539444769708,H5,O1,tiny_05_string,43935436,10000,4393.5436,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,352,27,2026-08-22T16:18:59.487340+00:00,1787415539487359030,H4,O1,tiny_05_string,42531613,10000,4253.1613,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,353,26,2026-08-22T16:18:59.488701+00:00,1787415539488713569,C,O2,tiny_05_string,1305669,10000,130.5669,taskset -c 0,control
p1-v2-primary-3716b0b,block-013,354,27,2026-08-22T16:18:59.489965+00:00,1787415539489986640,C,O2,tiny_05_string,1207851,10000,120.7851,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,355,28,2026-08-22T16:18:59.532537+00:00,1787415539532556572,H5,O1,tiny_05_string,42474883,10000,4247.4883,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,356,29,2026-08-22T16:18:59.577341+00:00,1787415539577359860,H5,O1,tiny_05_string,44744059,10000,4474.4059,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,357,28,2026-08-22T16:18:59.620519+00:00,1787415539620542392,H4,O1,tiny_05_string,43118214,10000,4311.8214,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,358,28,2026-08-22T16:18:59.621859+00:00,1787415539621871682,C,O2,tiny_05_string,1270231,10000,127.0231,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,359,29,2026-08-22T16:18:59.623015+00:00,1787415539623027614,C,O2,tiny_05_string,1112893,10000,111.2893,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,360,29,2026-08-22T16:18:59.665243+00:00,1787415539665262512,H4,O1,tiny_05_string,42177518,10000,4217.7518,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,361,0,2026-08-22T16:19:02.342086+00:00,1787415542342102190,C,O2,tiny_06_bool_null,1584325,10000,158.4325,taskset -c 0,control
p1-v2-primary-3716b0b,block-000,362,0,2026-08-22T16:19:02.472786+00:00,1787415542472804621,H4,O1,tiny_06_bool_null,130645501,10000,13064.5501,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,363,0,2026-08-22T16:19:02.603451+00:00,1787415542603469621,H5,O1,tiny_06_bool_null,130605552,10000,13060.5552,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,364,1,2026-08-22T16:19:02.737809+00:00,1787415542737829092,H5,O1,tiny_06_bool_null,134298172,10000,13429.8172,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,365,1,2026-08-22T16:19:02.871197+00:00,1787415542871215205,H4,O1,tiny_06_bool_null,133318594,10000,13331.8594,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,366,1,2026-08-22T16:19:02.872839+00:00,1787415542872853681,C,O2,tiny_06_bool_null,1583576,10000,158.3576,taskset -c 0,control
p1-v2-primary-3716b0b,block-001,367,2,2026-08-22T16:19:03.004381+00:00,1787415543004397619,H4,O1,tiny_06_bool_null,131480279,10000,13148.0279,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,368,2,2026-08-22T16:19:03.135872+00:00,1787415543135889517,H5,O1,tiny_06_bool_null,131421699,10000,13142.1699,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,369,3,2026-08-22T16:19:03.269689+00:00,1787415543269706999,H5,O1,tiny_06_bool_null,133759214,10000,13375.9214,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,370,3,2026-08-22T16:19:03.404483+00:00,1787415543404501167,H4,O1,tiny_06_bool_null,134736339,10000,13473.6339,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,371,2,2026-08-22T16:19:03.406068+00:00,1787415543406082213,C,O2,tiny_06_bool_null,1531447,10000,153.1447,taskset -c 0,control
p1-v2-primary-3716b0b,block-001,372,3,2026-08-22T16:19:03.407622+00:00,1787415543407637160,C,O2,tiny_06_bool_null,1503377,10000,150.3377,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,373,4,2026-08-22T16:19:03.543943+00:00,1787415543543961294,H5,O1,tiny_06_bool_null,136254396,10000,13625.4396,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,374,5,2026-08-22T16:19:03.675733+00:00,1787415543675751958,H5,O1,tiny_06_bool_null,131724635,10000,13172.4635,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,375,4,2026-08-22T16:19:03.808226+00:00,1787415543808245221,H4,O1,tiny_06_bool_null,132433284,10000,13243.3284,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,376,4,2026-08-22T16:19:03.809849+00:00,1787415543809863367,C,O2,tiny_06_bool_null,1567146,10000,156.7146,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,377,5,2026-08-22T16:19:03.811391+00:00,1787415543811405213,C,O2,tiny_06_bool_null,1491237,10000,149.1237,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,378,5,2026-08-22T16:19:03.949382+00:00,1787415543949399623,H4,O1,tiny_06_bool_null,137932250,10000,13793.225,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,379,6,2026-08-22T16:19:04.081510+00:00,1787415544081527661,H5,O1,tiny_06_bool_null,132064750,10000,13206.475,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,380,6,2026-08-22T16:19:04.212569+00:00,1787415544212586846,H4,O1,tiny_06_bool_null,131001356,10000,13100.1356,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,381,6,2026-08-22T16:19:04.214282+00:00,1787415544214298320,C,O2,tiny_06_bool_null,1657285,10000,165.7285,taskset -c 0,control
p1-v2-primary-3716b0b,block-003,382,7,2026-08-22T16:19:04.216001+00:00,1787415544216016584,C,O2,tiny_06_bool_null,1660575,10000,166.0575,taskset -c 0,control
p1-v2-primary-3716b0b,block-003,383,7,2026-08-22T16:19:04.350653+00:00,1787415544350671214,H4,O1,tiny_06_bool_null,134596641,10000,13459.6641,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,384,7,2026-08-22T16:19:04.481784+00:00,1787415544481802098,H5,O1,tiny_06_bool_null,131072964,10000,13107.2964,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,385,8,2026-08-22T16:19:04.614398+00:00,1787415544614415949,H4,O1,tiny_06_bool_null,132549173,10000,13254.9173,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,386,8,2026-08-22T16:19:04.615987+00:00,1787415544616001115,C,O2,tiny_06_bool_null,1533666,10000,153.3666,taskset -c 0,control
p1-v2-primary-3716b0b,block-004,387,9,2026-08-22T16:19:04.617479+00:00,1787415544617493862,C,O2,tiny_06_bool_null,1443408,10000,144.3408,taskset -c 0,control
p1-v2-primary-3716b0b,block-004,388,9,2026-08-22T16:19:04.751380+00:00,1787415544751399143,H4,O1,tiny_06_bool_null,133843402,10000,13384.3402,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,389,8,2026-08-22T16:19:04.882603+00:00,1787415544882625186,H5,O1,tiny_06_bool_null,131162874,10000,13116.2874,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,390,9,2026-08-22T16:19:05.015980+00:00,1787415545015999375,H5,O1,tiny_06_bool_null,133293910,10000,13329.391,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,391,10,2026-08-22T16:19:05.017669+00:00,1787415545017684099,C,O2,tiny_06_bool_null,1623775,10000,162.3775,taskset -c 0,control
p1-v2-primary-3716b0b,block-005,392,11,2026-08-22T16:19:05.019317+00:00,1787415545019332384,C,O2,tiny_06_bool_null,1597226,10000,159.7226,taskset -c 0,control
p1-v2-primary-3716b0b,block-005,393,10,2026-08-22T16:19:05.151430+00:00,1787415545151451133,H4,O1,tiny_06_bool_null,132053090,10000,13205.309,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,394,10,2026-08-22T16:19:05.291671+00:00,1787415545291690474,H5,O1,tiny_06_bool_null,140174692,10000,14017.4692,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,395,11,2026-08-22T16:19:05.430096+00:00,1787415545430115498,H5,O1,tiny_06_bool_null,138365225,10000,13836.5225,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,396,11,2026-08-22T16:19:05.575459+00:00,1787415545575477448,H4,O1,tiny_06_bool_null,145301821,10000,14530.1821,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,397,12,2026-08-22T16:19:05.577146+00:00,1787415545577161203,C,O2,tiny_06_bool_null,1623165,10000,162.3165,taskset -c 0,control
p1-v2-primary-3716b0b,block-006,398,12,2026-08-22T16:19:05.712393+00:00,1787415545712410213,H4,O1,tiny_06_bool_null,135184712,10000,13518.4712,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,399,12,2026-08-22T16:19:05.842659+00:00,1787415545842678120,H5,O1,tiny_06_bool_null,130204458,10000,13020.4458,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,400,13,2026-08-22T16:19:05.976893+00:00,1787415545976913716,H5,O1,tiny_06_bool_null,134173957,10000,13417.3957,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,401,13,2026-08-22T16:19:06.111461+00:00,1787415546111479898,H4,O1,tiny_06_bool_null,134506682,10000,13450.6682,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,402,13,2026-08-22T16:19:06.113148+00:00,1787415546113198932,C,O2,tiny_06_bool_null,1624456,10000,162.4456,taskset -c 0,control
p1-v2-primary-3716b0b,block-007,403,14,2026-08-22T16:19:06.246153+00:00,1787415546246172017,H4,O1,tiny_06_bool_null,132857538,10000,13285.7538,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,404,14,2026-08-22T16:19:06.378485+00:00,1787415546378504713,H5,O1,tiny_06_bool_null,132270137,10000,13227.0137,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,405,15,2026-08-22T16:19:06.508877+00:00,1787415546508894977,H5,O1,tiny_06_bool_null,130330355,10000,13033.0355,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,406,15,2026-08-22T16:19:06.642903+00:00,1787415546642922317,H4,O1,tiny_06_bool_null,133965061,10000,13396.5061,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,407,14,2026-08-22T16:19:06.644806+00:00,1787415546644821848,C,O2,tiny_06_bool_null,1842481,10000,184.2481,taskset -c 0,control
p1-v2-primary-3716b0b,block-007,408,15,2026-08-22T16:19:06.646485+00:00,1787415546646500862,C,O2,tiny_06_bool_null,1616735,10000,161.6735,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,409,16,2026-08-22T16:19:06.822387+00:00,1787415546822410014,H5,O1,tiny_06_bool_null,175811363,10000,17581.1363,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,410,17,2026-08-22T16:19:06.999841+00:00,1787415546999861304,H5,O1,tiny_06_bool_null,177384611,10000,17738.4611,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,411,16,2026-08-22T16:19:07.165492+00:00,1787415547165510773,H4,O1,tiny_06_bool_null,165584999,10000,16558.4999,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,412,16,2026-08-22T16:19:07.167517+00:00,1787415547167535321,C,O2,tiny_06_bool_null,1964420,10000,196.442,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,413,17,2026-08-22T16:19:07.169479+00:00,1787415547169494942,C,O2,tiny_06_bool_null,1901621,10000,190.1621,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,414,17,2026-08-22T16:19:07.312998+00:00,1787415547313016692,H4,O1,tiny_06_bool_null,143457751,10000,14345.7751,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,415,18,2026-08-22T16:19:07.448628+00:00,1787415547448645792,H5,O1,tiny_06_bool_null,135561761,10000,13556.1761,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,416,18,2026-08-22T16:19:07.581691+00:00,1787415547581708646,H4,O1,tiny_06_bool_null,133003495,10000,13300.3495,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,417,18,2026-08-22T16:19:07.583516+00:00,1787415547583530239,C,O2,tiny_06_bool_null,1770103,10000,177.0103,taskset -c 0,control
p1-v2-primary-3716b0b,block-009,418,19,2026-08-22T16:19:07.585051+00:00,1787415547585065385,C,O2,tiny_06_bool_null,1478467,10000,147.8467,taskset -c 0,control
p1-v2-primary-3716b0b,block-009,419,19,2026-08-22T16:19:07.720668+00:00,1787415547720688197,H4,O1,tiny_06_bool_null,135562122,10000,13556.2122,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,420,19,2026-08-22T16:19:07.896797+00:00,1787415547896826280,H5,O1,tiny_06_bool_null,176055525,10000,17605.5525,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,421,20,2026-08-22T16:19:08.082752+00:00,1787415548082773749,H4,O1,tiny_06_bool_null,185862751,10000,18586.2751,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,422,20,2026-08-22T16:19:08.085419+00:00,1787415548085438688,C,O2,tiny_06_bool_null,2598490,10000,259.849,taskset -c 0,control
p1-v2-primary-3716b0b,block-010,423,21,2026-08-22T16:19:08.088103+00:00,1787415548088190336,C,O2,tiny_06_bool_null,2617030,10000,261.703,taskset -c 0,control
p1-v2-primary-3716b0b,block-010,424,21,2026-08-22T16:19:08.262634+00:00,1787415548262656446,H4,O1,tiny_06_bool_null,174390700,10000,17439.07,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,425,20,2026-08-22T16:19:08.433662+00:00,1787415548433682167,H5,O1,tiny_06_bool_null,170960503,10000,17096.0503,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,426,21,2026-08-22T16:19:08.567576+00:00,1787415548567593189,H5,O1,tiny_06_bool_null,133852843,10000,13385.2843,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,427,22,2026-08-22T16:19:08.569168+00:00,1787415548569182095,C,O2,tiny_06_bool_null,1531406,10000,153.1406,taskset -c 0,control
p1-v2-primary-3716b0b,block-011,428,23,2026-08-22T16:19:08.570713+00:00,1787415548570727611,C,O2,tiny_06_bool_null,1489948,10000,148.9948,taskset -c 0,control
p1-v2-primary-3716b0b,block-011,429,22,2026-08-22T16:19:08.705540+00:00,1787415548705557658,H4,O1,tiny_06_bool_null,134773488,10000,13477.3488,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,430,22,2026-08-22T16:19:08.838173+00:00,1787415548838189949,H5,O1,tiny_06_bool_null,132574962,10000,13257.4962,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,431,23,2026-08-22T16:19:08.971232+00:00,1787415548971250144,H5,O1,tiny_06_bool_null,133002646,10000,13300.2646,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,432,23,2026-08-22T16:19:09.105780+00:00,1787415549105800026,H4,O1,tiny_06_bool_null,134483762,10000,13448.3762,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,433,24,2026-08-22T16:19:09.107459+00:00,1787415549107473400,C,O2,tiny_06_bool_null,1613756,10000,161.3756,taskset -c 0,control
p1-v2-primary-3716b0b,block-012,434,24,2026-08-22T16:19:09.238917+00:00,1787415549238936639,H4,O1,tiny_06_bool_null,131401859,10000,13140.1859,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,435,24,2026-08-22T16:19:09.376701+00:00,1787415549376719071,H5,O1,tiny_06_bool_null,137720604,10000,13772.0604,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,436,25,2026-08-22T16:19:09.508495+00:00,1787415549508513180,H5,O1,tiny_06_bool_null,131736190,10000,13173.619,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,437,25,2026-08-22T16:19:09.642252+00:00,1787415549642268688,H4,O1,tiny_06_bool_null,133698588,10000,13369.8588,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,438,25,2026-08-22T16:19:09.643969+00:00,1787415549643982281,C,O2,tiny_06_bool_null,1661694,10000,166.1694,taskset -c 0,control
p1-v2-primary-3716b0b,block-013,439,26,2026-08-22T16:19:09.777087+00:00,1787415549777105925,H4,O1,tiny_06_bool_null,133059465,10000,13305.9465,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,440,26,2026-08-22T16:19:09.906193+00:00,1787415549906211190,H5,O1,tiny_06_bool_null,129044136,10000,12904.4136,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,441,27,2026-08-22T16:19:10.037976+00:00,1787415550037994104,H5,O1,tiny_06_bool_null,131725505,10000,13172.5505,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,442,27,2026-08-22T16:19:10.170569+00:00,1787415550170586957,H4,O1,tiny_06_bool_null,132533933,10000,13253.3933,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,443,26,2026-08-22T16:19:10.172134+00:00,1787415550172147443,C,O2,tiny_06_bool_null,1510467,10000,151.0467,taskset -c 0,control
p1-v2-primary-3716b0b,block-013,444,27,2026-08-22T16:19:10.173678+00:00,1787415550173691029,C,O2,tiny_06_bool_null,1497557,10000,149.7557,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,445,28,2026-08-22T16:19:10.306211+00:00,1787415550306229353,H5,O1,tiny_06_bool_null,132471134,10000,13247.1134,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,446,29,2026-08-22T16:19:10.440141+00:00,1787415550440158694,H5,O1,tiny_06_bool_null,133872102,10000,13387.2102,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,447,28,2026-08-22T16:19:10.569595+00:00,1787415550569613933,H4,O1,tiny_06_bool_null,129395841,10000,12939.5841,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,448,28,2026-08-22T16:19:10.571340+00:00,1787415550571354327,C,O2,tiny_06_bool_null,1679294,10000,167.9294,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,449,29,2026-08-22T16:19:10.572846+00:00,1787415550572858504,C,O2,tiny_06_bool_null,1456517,10000,145.6517,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,450,29,2026-08-22T16:19:10.704577+00:00,1787415550704597039,H4,O1,tiny_06_bool_null,131680206,10000,13168.0206,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,451,0,2026-08-22T16:19:11.575841+00:00,1787415551575856795,C,O2,tiny_01_empty_obj,1168182,10000,116.8182,taskset -c 0,control
